         40.7500          2.2403          0.1481          0.0205          6.4277          0.5018          1.0000         19.7973          0.2771          0.0188          0.0043          1.0000          0.5000         19.2842
         41.0000          2.2403          0.1481          0.0205          6.4177          0.5011          1.0000         19.8378          0.2774          0.0186          0.0043          1.0000          0.5000         19.2997
         41.2500          2.2403          0.1481          0.0205          6.4078          0.5006          1.0000         19.8783          0.2777          0.0184          0.0042          1.0000          0.5000         19.3149
         41.5000          2.2403          0.1481          0.0205          6.3980          0.5003          1.0000         19.9189          0.2779          0.0182          0.0042          1.0000          0.5000         19.3300
         41.7500          2.2403          0.1481          0.0205          6.3884          0.5001          1.0000         19.9594          0.2780          0.0181          0.0042          1.0000          0.5000         19.3447
         42.0000          2.2403          0.1481          0.0205          6.3790          0.5000          1.0000         20.0000          0.2780          0.0179          0.0042          1.0000          0.5000         19.3592
         42.2500          2.2403          0.1481          0.0205          6.3697          0.5006          1.0000         20.0409          0.2780          0.0177          0.0042          1.0000          0.5000         19.3734
         42.5000          2.2403          0.1481          0.0205          6.3606          0.5025          1.0000         20.0825          0.2779          0.0176          0.0042          1.0000          0.5000         19.3874
         42.7500          2.2403          0.1481          0.0205          6.3517          0.5056          1.0000         20.1246          0.2778          0.0174          0.0043          1.0000          0.5000         19.4012
         43.0000          2.2403          0.1481          0.0205          6.3429          0.5099          1.0000         20.1674          0.2777          0.0172          0.0043          1.0000          0.5000         19.4147
         43.2500          2.2403          0.1481          0.0205          6.3343          0.5153          1.0000         20.2108          0.2776          0.0170          0.0043          1.0000          0.5000         19.4279
         43.5000          2.2403          0.1481          0.0205          6.3258          0.5219          1.0000         20.2547          0.2774          0.0169          0.0044          1.0000          0.5000         19.4410
         43.7500          2.2403          0.1481          0.0205          6.3175          0.5295          1.0000         20.2992          0.2772          0.0167          0.0045          1.0000          0.5000         19.4538
         44.0000          2.2403          0.1481          0.0205          6.3094          0.5382          1.0000         20.3441          0.2770          0.0165          0.0045          1.0000          0.5000         19.4663
         44.2500          2.2403          0.1481          0.0205          6.3014          0.5480          1.0000         20.3896          0.2767          0.0163          0.0046          1.0000          0.5000         19.4786
         44.5000          2.2403          0.1481          0.0205          6.2937          0.5587          1.0000         20.4355          0.2765          0.0162          0.0047          1.0000          0.5000         19.4907
         44.7500          2.2403          0.1481          0.0205          6.2860          0.5704          1.0000         20.4819          0.2762          0.0160          0.0048          1.0000          0.5000         19.5025
         45.0000          2.2403          0.1481          0.0205          6.2786          0.5831          1.0000         20.5286          0.2758          0.0158          0.0050          1.0000          0.5000         19.5142
         45.2500          2.2403          0.1481          0.0205          6.2713          0.5967          1.0000         20.5758          0.2755          0.0156          0.0051          1.0000          0.5000         19.5256
         45.5000          2.2403          0.1481          0.0205          6.2642          0.6111          1.0000         20.6233          0.2751          0.0154          0.0052          1.0000          0.5000         19.5367
         45.7500          2.2403          0.1481          0.0205          6.2573          0.6264          1.0000         20.6712          0.2747          0.0153          0.0053          1.0000          0.5000         19.5477
         46.0000          2.2403          0.1481          0.0205          6.2505          0.6425          1.0000         20.7195          0.2743          0.0151          0.0055          1.0000          0.5000         19.5584
         46.2500          2.2403          0.1481          0.0205          6.2440          0.6594          1.0000         20.7680          0.2738          0.0149          0.0057          1.0000          0.5000         19.5689
         46.5000          2.2403          0.1481          0.0205          6.2376          0.6771          1.0000         20.8168          0.2734          0.0147          0.0058          1.0000          0.5000         19.5792
         46.7500          2.2403          0.1481          0.0205          6.2313          0.6955          1.0000         20.8658          0.2729          0.0145          0.0060          1.0000          0.5000         19.5892
         47.0000          2.2403          0.1481          0.0205          6.2253          0.7146          1.0000         20.9151          0.2724          0.0144          0.0062          1.0000          0.5000         19.5991
         47.2500          2.2403          0.1481          0.0205          6.2194          0.7344          1.0000         20.9646          0.2719          0.0142          0.0064          1.0000          0.5000         19.6087
         47.5000          2.2403          0.1481          0.0205          6.2137          0.7548          1.0000         21.0143          0.2714          0.0140          0.0066          1.0000          0.5000         19.6182
         47.7500          2.2403          0.1481          0.0205          6.2082          0.7758          1.0000         21.0642          0.2708          0.0138          0.0068          1.0000          0.5000         19.6274
         48.0000          2.2403          0.1481          0.0205          6.2029          0.7974          1.0000         21.1142          0.2703          0.0136          0.0070          1.0000          0.5000         19.6364
         48.2500          2.2403          0.1481          0.0205          6.1978          0.8195          1.0000         21.1643          0.2697          0.0135          0.0072          1.0000          0.5000         19.6452
         48.5000          2.2403          0.1481          0.0205          6.1928          0.8422          1.0000         21.2145          0.2691          0.0133          0.0075          1.0000          0.5000         19.6538
         48.7500          2.2403          0.1481          0.0205          6.1880          0.8653          1.0000         21.2648          0.2685          0.0131          0.0077          1.0000          0.5000         19.6622
         49.0000          2.2403          0.1481          0.0205          6.1834          0.8889          1.0000         21.3151          0.2679          0.0129          0.0079          1.0000          0.5000         19.6704
